tmdbId,title,genres,info,tmdburl,rating_count,rating_avg,poster_path,year,trailer_url
5055,Ashes and Diamonds,"Drama, War, Romance","A young academy soldier, Maciek Chelmicki, is ordered to shoot the secretary of the KW PPR. A coincidence causes him to kill someone else. Meeting face to face with his victim, he gets a shock. He faces the necessity of repeating the assassination.  He meets Krystyna, a girl working as a barmaid in the restaurant of the ""Monopol"" hotel. His affection for her makes him even more aware of the senselessness of killing at the end of the war. Loyalty to the oath he took, and thus the obligation to obey the order, tips the scales.",https://www.themoviedb.org/movie/5055,235,7.4,https://image.tmdb.org/t/p/original/nE8aqRvVnRQEqskiarnFhdJdk8g.jpg,1958,https://www.youtube.com/watch?v=O6kcDS5QM6I
427,Mon Oncle,Comedy,"Genial, bumbling Monsieur Hulot loves his top-floor apartment in a grimy corner of the city, and cannot fathom why his sister's family has moved to the suburbs. Their house is an ultra-modern nightmare, which Hulot only visits for the sake of stealing away his rambunctious young nephew. Hulot's sister, however, wants to win him over to her new way of life, and conspires to set him up with a wife and job.",https://www.themoviedb.org/movie/427,533,7.388,https://image.tmdb.org/t/p/original/wH6RyPiXFy8INLbViVkchLVOmBc.jpg,1958,https://www.youtube.com/watch?v=vqVpQ6S0BDA
37454,Maigret Sets a Trap,"Crime, Drama, Mystery","Four women were murdered, each was knifed and, though they had their clothes torn, they weren't molested. As the famed police inspector Jules Maigret pieces the clues together, he comes to realize that for the elusive man that he suspects to be unmasked, he has to set him a trap.",https://www.themoviedb.org/movie/37454,88,6.977,https://image.tmdb.org/t/p/original/71pYPAf00xoaQ5cmH7lSbWbSOwl.jpg,1958,
38724,Some Came Running,"Drama, Romance","A former novelist returns to his small Midwest town after serving in the Army during WWII, to the chagrin of his social-climbing brother, and becomes close with an easy-going professional gambler and torn between two very different women.",https://www.themoviedb.org/movie/38724,124,6.9,https://image.tmdb.org/t/p/original/1MU776Znpod129nuoZenRhdlALv.jpg,1958,https://www.youtube.com/watch?v=4uw4mFBQTaA
29453,The Magician,Drama,"When 'Vogler's Magnetic Health Theater' comes to town, there's bound to be a spectacle. Reading reports of a variety of supernatural disturbances at Vogler's prior performances abroad, the leading townspeople (including the police chief and medical examiner) request that their troupe provide them a sample of their act, before allowing them public audiences. The scientific-minded disbelievers try to expose them as charlatans, but Vogler and his crew prove too clever for them.",https://www.themoviedb.org/movie/29453,212,7.361,https://image.tmdb.org/t/p/original/46DEYkr96MxzUmdwgmj2U7gWokZ.jpg,1958,https://www.youtube.com/watch?v=6ZVCTk7Zcwg
93628,Tot Watchers,"Comedy, Animation","The lady of the house has gone out for a few hours, leaving her baby in the care of a stereotypical 1950s teenager, who immediately begins calling her friends. Tom and Jerry must call a truce to their constant chases as the baby, unsupervised, continually gets loose. When the baby escapes out the front door, Tom and Jerry chase it to a construction site, where they frantically try to keep it from harm.",https://www.themoviedb.org/movie/93628,24,5.9,https://image.tmdb.org/t/p/original/5XHXfyjZBpZcGhLiZtJLIglRC32.jpg,1958,
43118,"Ivan the Terrible, Part II: The Boyars' Plot","History, Drama","This is the second part of a projected three-part epic biopic of Russian Czar Ivan Grozny, undertaken by Soviet film-maker Sergei Eisenstein at the behest of Josef Stalin.  Production of the epic was stopped before the third part could be filmed, due to producer dissatisfaction with Eisenstein's introducing forbidden experimental filming techniques into the material, more evident in this part than the first part.  As it was, this second part was banned from showings until after the deaths of both Eisenstein and Stalin, and a change of attitude by the subsequent heads of the Soviet government.  In this part, as Ivan the Terrible attempts to consolidate his power by establishing a personal army, his political rivals, the Russian boyars, plot to assassinate him.",https://www.themoviedb.org/movie/43118,142,7.3,https://image.tmdb.org/t/p/original/9VufNqHN0EIkZAsJIv5vDYIitPo.jpg,1958,https://www.youtube.com/watch?v=5tcPBx3O_H4
40739,The Young Lions,"War, Drama, Action","The lives of three young men, a German and two Americans, during WWII.",https://www.themoviedb.org/movie/40739,130,6.762,https://image.tmdb.org/t/p/original/7o0UhkzH01DhAP3JsMLoNPQnoqc.jpg,1958,https://www.youtube.com/watch?v=5I8Gg4B1fXc
228869,"Aphrodite, Goddess of Love","Drama, History","The construction of great temple dedicated to the goddess Aphrodite, followed by new and high taxes and the arrival of a plague, create discontent in the population, and threatens the love between a sculptor and a slave.",https://www.themoviedb.org/movie/228869,3,7.7,https://image.tmdb.org/t/p/original/xBVYYQA0tsHnJQ6lLSRG8qID06G.jpg,1958,https://www.youtube.com/watch?v=3xMNmxFRAqs
39435,Cowboy,Western,"Chicago hotel clerk Frank Harris dreams of life as a cowboy, and he gets his chance when, jilted by the father of the woman he loves, he joins Tom Reece and his cattle-driving outfit. Soon, though, the tenderfoot finds out life on the range is neither what he expected nor what he's been looking for...",https://www.themoviedb.org/movie/39435,58,6.3,https://image.tmdb.org/t/p/original/ArI7lT0mo7EJ4FGjAs2zQScRKqb.jpg,1958,https://www.youtube.com/watch?v=NnC2T31f_Mk
44521,Neither Seen Nor Recognized,"Comedy, Family","In a small French village, everything would be quiet if the local wildlife cop was not being ridiculed by a smart poacher.",https://www.themoviedb.org/movie/44521,105,6.9,https://image.tmdb.org/t/p/original/j5cIpS6rlLNnwmWwCt3jOLSuJ61.jpg,1958,
3127,The Revenge of Frankenstein,"Horror, Science Fiction","Rescued from the guillotine by his devoted dwarf Fritz, the Baron relocates to Carlsbruck, where he continues his gruesome experiments.",https://www.themoviedb.org/movie/3127,131,6.6,https://image.tmdb.org/t/p/original/iJOBQMX4SaOVfXeXUbi3T3Llb0T.jpg,1958,https://www.youtube.com/watch?v=_nkd3AlNug8
28272,Equinox Flower,Drama,"Wataru Hirayama's outwardly liberal views on marriage are severely tested when his daughter declares that she is in love with a musician and is adamant to live life her own way, instead of agreeing to an arranged marriage. Outwitted by his female relatives, Hirayama stubbornly refuses to admit defeat.",https://www.themoviedb.org/movie/28272,141,7.472,https://image.tmdb.org/t/p/original/osh4NByiG8wOAiQT2qiPGnNWQE1.jpg,1958,
17720,Dunkirk,"Drama, War","A British Corporal in France finds himself responsible for the lives of his men when their officer is killed. He has to get them back to Britain somehow. Meanwhile, British civilians are being dragged into the war with Operation Dynamo, the scheme to get the French and British forces back from the Dunkirk beaches. Some come forward to help, others were less willing.",https://www.themoviedb.org/movie/17720,60,6.675,https://image.tmdb.org/t/p/original/sBScz1BCehE57iqrgU3pGW6kBrp.jpg,1958,https://www.youtube.com/watch?v=ug_wi4ppnnc
28577,I Want to Live!,"Drama, Crime","Barbara Graham is a woman with dubious moral standards, often a guest in seedy bars. She has been sentenced for some petty crimes. Two men she knows murder an older woman. When they get caught they start to think that Barbara has helped the police arresting them. As a revenge they tell the police that Barbara is the murderer.",https://www.themoviedb.org/movie/28577,100,6.9,https://image.tmdb.org/t/p/original/aKvw65kHzS6NGsUd3EqPP6kgHEz.jpg,1958,https://www.youtube.com/watch?v=TbM8CZeAR_s
2574,The Lovers,"Romance, Drama","A shallow, provincial wife finds her relationship with her preoccupied husband strained by romantic notions of love, leading her further towards Paris and the country wilderness.",https://www.themoviedb.org/movie/2574,121,6.6,https://image.tmdb.org/t/p/original/5WxZp3XpCnK1EQ6D8XASbpCkrzO.jpg,1958,
88431,The Proud Rebel,"Western, Drama","Searching for a doctor who can help him get his son to speak again--the boy hadn't uttered a word since he saw his mother die in the fire that burned down the family home--a Confederate veteran finds himself facing a 30-day jail sentence when he's unfairly accused of starting a brawl in a small town. A local woman pays his fine, providing that he works it off on her ranch. He soon finds himself involved in the woman's struggle to keep her ranch from a local landowner who wants it--and whose sons were responsible for the man being framed for the fight.",https://www.themoviedb.org/movie/88431,38,5.9,https://image.tmdb.org/t/p/original/Q94ZpugICOlgqLLR0TmoH05uuI.jpg,1958,
462357,The Sign of Zorro,Western,"In this film, edited from eight episodes of Disney's hit TV series, Don Diego returns home to find his town under the heel of a cruel dictator, Capitan Monastario. Diego dons the mask of Zorro to fight the evil commandant's tyranny, and, with the help of his mute servant Bernardo, free the pueblo from his oppression.",https://www.themoviedb.org/movie/462357,46,7.4,https://image.tmdb.org/t/p/original/qyVR7SFGXpBjJ5RoxllrKca4OQ9.jpg,1958,https://www.youtube.com/watch?v=qp7wXkF7vNI
116690,The Ballad of Narayama,Drama,"In Kabuki style, the film tells the story of a remote mountain village where the scarcity of food leads to a voluntary but socially-enforced policy in which relatives carry 70-year-old family members up Narayama mountain to die. Granny Orin is approaching 70, content to embrace her fate. Her widowed son Tatsuhei cannot bear losing his mother, even as she arranges his marriage to a widow his age. Her grandson Kesa, who's girlfriend is pregnant, is selfishly happy to see Orin die. Around them, a family of thieves are dealt with severely, and an old man, past 70, whose son has cast him out, scrounges for food. Will Orin's loving and accepting spirit teach and ennoble her family?",https://www.themoviedb.org/movie/116690,77,7.4,https://image.tmdb.org/t/p/original/kwvNyyXFsVAPg9PYQsogcXj99lV.jpg,1958,https://www.youtube.com/watch?v=DKmdf0SaW6s
36754,The Snorkel,"Thriller, Crime, Drama","On the Italian coast, writer Paul Decker has grown unhappy in his marriage and executes what appears to be a perfect murder of his wife. While Paul is believed to be writing a book in France, his stepdaughter, Candy, suspects him of murdering her mother, as well as her father years before. With the police unwilling to investigate any further, Candy sets out to confirm her suspicions and take Paul down herself.",https://www.themoviedb.org/movie/36754,30,7.1,https://image.tmdb.org/t/p/original/cimYDFGjTTfPUNaJT1S0VUnL3Ao.jpg,1958,https://www.youtube.com/watch?v=zPBMKjj2nI4
4956,Christine,"Drama, Romance","Vienna, 1906. A passionate love story develops between Franz Lobheiner and the young Christine. Lobheiner is, however, currently seeing the married Baroness von Eggersdorf. Upon learning of his wife's infidelity, the Baron von Eggersdorf provokes a duel with Lobheiner. But the former is no longer a real threat to the Baron. Lobheiner is now passionately in love with Christine. How will this love quartet end?",https://www.themoviedb.org/movie/4956,51,6.176,https://image.tmdb.org/t/p/original/pGuNccAukzmIdfyZsjH17IJd9vd.jpg,1958,https://www.youtube.com/watch?v=UHgPki9Ejxk
111910,Stage Struck,"Drama, Romance","A young woman arrives in New York City determined to become a great theatrical star, but discovers that her goal may not be as easily attainable as she had hoped.",https://www.themoviedb.org/movie/111910,14,6.0,https://image.tmdb.org/t/p/original/xwK2iVUOjjosuwRCL3JZC8Pk5nR.jpg,1958,
43117,I Married a Monster from Outer Space,"Horror, Science Fiction","Aliens from Outer Space are slowly switching places with real humans -- one of the first being a young man about to get married. Slowly, his new wife realizes something is wrong, and her suspicions are confirmed when her husband's odd behaviour begins to show up in other townspeople.",https://www.themoviedb.org/movie/43117,59,6.051,https://image.tmdb.org/t/p/original/a38yzngqdcauRc0p9WEeZgvT2xU.jpg,1958,https://www.youtube.com/watch?v=kTZR5Ut9NpA
106927,Knighty Knight Bugs,"Animation, Comedy","King Arthur's kingdom and the knights of the Round Table are in the doldrums since the Dark Knight stole the Singing Sword and put it under the protection of a fire-breathing dragon. The king's jester, Bugs Bunny, says only a fool would try to steal it back, so the king orders him to try. The jester boldly enters the Dark Knight's castle, initially catching his adversaries napping, but when the Singing Sword wakes the knight and the dragon, can Bugs complete his mission? He's a clever fool. A moat, portcullis, and catapult all figure in the face off.",https://www.themoviedb.org/movie/106927,59,6.9,https://image.tmdb.org/t/p/original/iOm00008WQn8e9PmVLHqwfbLGpw.jpg,1958,
25633,Party Girl,"Crime, Drama, Romance","Slick lawyer Thomas Farrell has made a career of defending mobsters in trials. It's not until he meets a lovely showgirl at a mob party that he realizes that there's more to life than winning trials. Farrell tries to quit the racket, but mob boss Rico Angelo threatens to hurt the showgirl if Farrell leaves him.",https://www.themoviedb.org/movie/25633,66,6.8,https://image.tmdb.org/t/p/original/AqCFJKx2C6pqdDQOP2d7aXvN7OO.jpg,1958,https://www.youtube.com/watch?v=u6pR6HXLhyE
208461,The Cool and the Crazy,Drama,High school thug is front man for a local marijuana ring.,https://www.themoviedb.org/movie/208461,6,5.1,https://image.tmdb.org/t/p/original/6iGj9IA4IW99d8vVT1SWNGdriwV.jpg,1958,
